Ticker,Company,Tweet,RoundDate,RoundTime,ID,Open,Close,PctChange
AMZN,amazon,"the amazon washington post front page story yesterday was total fake news. they said “advisors wrote new talking points and handed him reams of opposition research on the four congresswomen.” now really, does that sound like me? what advisors, there were no talking points,....",7/22/19,12:31,1153280000000000000,1971.140015,1985.630005,0.74%
AMZN,amazon,"a poll should be done on which is the more dishonest and deceitful newspaper, the failing new york times or the amazon (lobbyist) washington post! they are both a disgrace to our country, the enemy of the people, but i just can’t seem to figure out which is worse? the good.....",6/17/19,9:30,1140250000000000000,1876.5,1886.030029,0.51%
AMZN,amazon,".... amazon, like the washington post. it’s hard to remember that not so long ago america had prestige media outlets, but not anymore.” @tuckercarlson   the fake news media is the true enemy of the people!",3/5/19,9:30,1102750000000000000,1702.949951,1692.430054,-0.62%
AMZN,amazon,"so sorry to hear the news about jeff bozo being taken down by a competitor whose reporting, i understand, is far more accurate than the reporting in his lobbyist newspaper, the amazon washington post. hopefully the paper will soon be placed in better &amp, more responsible hands!",1/14/19,9:30,1084630000000000000,1615,1617.209961,0.14%
AMZN,amazon,"i just watched a fake reporter from the amazon washington post say the white house is “chaotic, there does not seem to be a strategy for this shutdown. there is no plan.” the fakes always like talking chaos, there is none. in fact, there’s almost nobody in the w.h. but me, and...",1/14/19,9:30,1084120000000000000,1615,1617.209961,0.14%
AMZN,amazon,"congratulations to gregg jarrett on his book, “the russia hoax, the illicit scheme to clear hillary clinton and frame donald trump,” going to #1 on @nytimes and amazon. it is indeed a hoax and witch hunt, illegally started by people who have already been disgraced. great book!",8/6/18,9:30,1025580000000000000,1825.810059,1847.75,1.20%
AMZN,amazon,"congratulations to  @greggjarrett on the tremendous success of his just out book, “the russia hoax, the illicit scheme to clear hillary clinton &amp, frame donald trump.” already number one on amazon. hard work from a brilliant guy. it’s the real story of the rigged witch hunt!",8/2/18,9:30,1024880000000000000,1788.77002,1834.329956,2.55%
AMZN,amazon,...and the amazon washington post do nothing but write bad stories even on very positive achievements - and they will never change!,7/30/18,9:30,1023650000000000000,1827.329956,1779.219971,-2.63%
AMZN,amazon,....in my opinion the washington post is nothing more than an expensive (the paper loses a fortune) lobbyist for amazon. is it used as protection against antitrust claims which many feel should be brought?,7/23/18,13:35,1021390000000000000,1812.209961,1802,-0.56%
AMZN,amazon,"the amazon washington post has gone crazy against me ever since they lost the internet tax case in the u.s. supreme court two months ago. next up is the u.s. post office which they use, at a fraction of real cost, as their “delivery boy” for a big percentage of their packages....",7/23/18,13:21,1021380000000000000,1812.209961,1802,-0.56%
AMZN,amazon,"twitter is getting rid of fake accounts at a record pace. will that include the failing new york times and propaganda machine for amazon, the washington post, who constantly quote anonymous sources that, in my opinion, don’t exist - they will both be out of business in 7 years!",7/9/18,9:30,1015590000000000000,1724.050049,1739.02002,0.87%
AMZN,amazon,"the fake news washington post, amazon’s “chief lobbyist,” has another (of many) phony headlines, “trump defiant as china adds trade penalties.” wrong! should read, “trump defiant as u.s. adds trade penalties, will end barriers and massive  i.p. theft.” typically bad reporting!",4/5/18,13:10,981882000000000000,1441.98999,1451.75,0.68%
AMZN,amazon,i am right about amazon costing the united states post office massive amounts of money for being their delivery boy. amazon should pay these costs (plus) and not have them bourne by the american taxpayer. many billions of dollars. p.o. leaders don’t have a clue (or do they?)!,4/3/18,13:55,981168000000000000,1391.380005,1392.050049,0.05%
AMZN,amazon,"only fools, or worse, are saying that our money losing post office makes money with amazon. they lose a fortune, and this will be changed. also, our fully tax paying retailers are closing stores all over the country...not a level playing field!",4/2/18,13:35,980801000000000000,1417.619995,1371.98999,-3.22%
AMZN,amazon,"...does not include the fake washington post, which is used as a “lobbyist” and should so  register. if the p.o. “increased its parcel rates, amazon’s shipping costs would rise by $2.6 billion.” this post office scam must stop. amazon must pay real costs (and taxes) now!",4/2/18,9:30,980065000000000000,1417.619995,1371.98999,-3.22%
AMZN,amazon,"while we are on the subject, it is reported that the u.s. post office will lose $1.50 on average for each package it delivers for amazon. that amounts to billions of dollars. the failing n.y. times reports that “the size of the company’s lobbying staff has ballooned,” and that...",4/2/18,9:30,980064000000000000,1417.619995,1371.98999,-3.22%
AMZN,amazon,"i have stated my concerns with amazon long before the election. unlike others, they pay little or no taxes to state &amp, local governments, use our postal system as their delivery boy (causing tremendous loss to the u.s.), and are putting many thousands of retailers out of business!",3/29/18,11:57,979327000000000000,1406,1447.339966,2.94%
AMZN,amazon,"why is the united states post office, which is losing many billions of dollars a year, while charging amazon and others so little to deliver their packages, making amazon richer and the post office dumber and poorer? should be charging much more!",12/29/17,13:04,946729000000000000,1182.349976,1169.469971,-1.09%
AMZN,amazon,"amazon is doing great damage to tax paying retailers. towns, cities and states throughout the u.s. are being hurt - many jobs being lost!",8/16/17,10:12,897763000000000000,981.6500244,978.1799927,-0.35%
AMZN,amazon,e-mails show that the amazonwashingtonpost and the failingnewyorktimes were reluctant to cover the clinton/lynch secret meeting in plane.,8/8/17,9:30,894982000000000000,994.3499756,989.8400269,-0.45%
AMZN,amazon,is fake news washington post being used as a lobbyist weapon against congress to keep politicians from looking into amazon no-tax monopoly?,7/25/17,9:30,889676000000000000,1038.050049,1039.869995,0.18%
AMZN,amazon,so many stories about me in the @washingtonpost are fake news. they are as bad as ratings challenged @cnn. lobbyist for amazon and taxes?,7/25/17,9:30,889674000000000000,1038.050049,1039.869995,0.18%
AMZN,amazon,"the amazon washington post fabricated the facts on my ending massive, dangerous, and wasteful payments to syrian rebels fighting assad.....",7/25/17,9:30,889672000000000000,1038.050049,1039.869995,0.18%
AMZN,amazon,"it's hard to read the failing new york times or the amazon washington post because every story/opinion, even if should be positive, is bad!",7/24/17,9:30,889273000000000000,1028.339966,1038.949951,1.03%
AMZN,amazon,"a new intelligence leak from the amazon washington post,this time against a.g. jeff sessions.these illegal leaks, like comey's, must stop!",7/24/17,9:30,888708000000000000,1028.339966,1038.949951,1.03%
AMZN,amazon,"the #amazonwashingtonpost, sometimes referred to as the guardian of amazon not paying internet taxes (which they should) is fake news!",6/28/17,13:06,880050000000000000,978.5499878,990.3300171,1.20%
MO,altria,rt @nihdirector: #nih has today launched a phase 1 #clinicaltrial evaluating a vaccine candidate for #coronavirus #covid19. this trial is e…,3/18/20,9:30,1240120000000000000,37.5,35.77684021,-4.60%
MO,altria,"rt @nih: launched in record speed, #nih started enrollment for a phase 1 #clinicaltrial of an investigational vaccine for #covid19 for heal…",3/18/20,9:30,1240120000000000000,37.5,35.77684021,-4.60%
ALB,albemarle,"rt @nhc_atlantic: the hurricane warning has been extended northward to the north carolina/virginia border, including albemarle and pamlico...",9/4/19,9:30,1169290000000000000,61.59999847,59.79605484,-2.93%
AES,aes,rt @caesardarias: interesting comments and perspective from leo terrell. almost 100 percent of everyone i know in new jersey is equally con…,10/13/20,10:19,1315960000000000000,19.30999947,19.40663338,0.50%
AES,aes,https://t.co/w6vlywaesb,9/30/20,9:30,1311120000000000000,18.04000092,17.97719383,-0.35%
AES,aes,"had a very good talk with president xi of china concerning our giant trade deal. china has already started large scale purchaes of agricultural product &amp, more. formal signing being arranged. also talked about north korea, where we are working with china, &amp, hong kong (progress!).",12/20/19,15:24,1208050000000000000,19.54000092,19.15207481,-1.99%
AES,aes,"one year ago today, a horrific act of violence took the lives of 14 students and 3 educators in parkland, florida. on this somber anniversary, we honor their memory and recommit to ensuring the safety of all americans, especially our nation’s children... https://t.co/mdnsx1bfew https://t.co/evaeswa8ov",2/14/19,9:30,1096100000000000000,17.02000046,16.10227203,-5.39%
AES,aes,rt @femaespanol: #florence sigue causando inundaciones repentinas y tornados. manténgase seguro y asegúrese de recibir actualizaciones por...,9/17/18,9:40,1041620000000000000,13.56000042,12.65400887,-6.68%
AES,aes,rt @femaespanol: por favor comparta este mensaje de seguridad y exhorte a todos estar pendientes a las predicciones del clima. #florence co...,9/17/18,9:39,1041620000000000000,13.56000042,12.65400887,-6.68%
AES,aes,"rt @femaespanol: hoy es el último día para desalojar. si está en la ruta de #florence, escuche a las autoridades locales para órdenes de de...",9/14/18,11:35,1040560000000000000,13.39999962,12.57051563,-6.19%
AES,aes,"we call for the full restoration of democracy and political freedoms in venezuela, and we want it to happen very, very soon! https://t.co/bmjdotaesl",9/19/17,9:30,909995000000000000,11.27999973,9.95681572,-11.73%
AES,aes,a great honor to spend time with our brave heroes at the @usmc air station yuma. thank you for your service to the united staes of america! https://t.co/futgbotjlo,8/24/17,10:39,900850000000000000,11.35999966,10.01833153,-11.81%
JPM,jpmorgan,congratulations to jpmorgan chase for ordering everyone back to office on september 21st. will always be better than working from home!,9/11/20,10:13,1304360000000000000,99.97000122,100.1407623,0.17%
GS,goldman,"rt @adamgoldmannyt: law enforcement officials are scrutinizing at least two news articles about the f.b.i. and mr. comey, published in the…",1/17/20,13:15,1218160000000000000,250.2299957,244.9209137,-2.12%
GS,goldman,"rt @repandybiggsaz: .@repmattgaetz shows how partisan the democrats' lead investigator, mr. goldman, is a partisan hack.there is nothing...",12/12/19,12:45,1205110000000000000,221.9100037,221.9368439,0.01%
GS,goldman,"""rt @townhallcom: . @repmattgaetz goes off on daniel goldman: """"we want schiff in that chair not you...the person that wrote the report is th...""",12/12/19,12:45,1205110000000000000,221.9100037,221.9368439,0.01%
GS,goldman,"""rt @dcexaminer: .@repmattgaetz ripped the house majority's impeachment counsel daniel goldman for donating """"tens of thousands of dollars"""" t...""",12/12/19,12:43,1205110000000000000,221.9100037,221.9368439,0.01%
GS,goldman,rt @teamtrump: watch: democrat counsel @danielsgoldman refuses to answer if he’s communicated with the whistleblower https://t.co/uwodrelm9z,12/11/19,14:26,1204770000000000000,222.25,217.1652985,-2.29%
GS,goldman,rt @repdougcollins: who ordered subpoenaed phone numbers be connected to members of congress and journalists? adam schiff or daniel goldman...,12/11/19,14:14,1204770000000000000,222.25,217.1652985,-2.29%
GS,goldman,"rt @foramerica: rep. gaetz just took a blow torch to the character, integrity and testimony of daniel goldman. goldman's eyes tell you ever...",12/11/19,14:11,1204770000000000000,222.25,217.1652985,-2.29%
GS,goldman,“i have seen all of the russian ads and i can say very definitively that swaying the election was *not* the main goal.”rob goldmanvice president of facebook ads https://t.co/a5ft7cgjke,2/19/18,9:30,964957000000000000,266.8900146,251.3545685,-5.82%
GS,goldman,"the fake news media never fails. hard to ignore this fact from the vice president of facebook ads, rob goldman! https://t.co/xgc7ynzwyj",2/19/18,9:30,964955000000000000,266.8900146,251.3545685,-5.82%
ALK,alaskan,"rt @sendansullivan: julie and i pray that we can come together – as americans, as alaskans – to work toward justice, equality, and peace fo…",6/5/20,12:10,1268880000000000000,47.84000015,42.72000122,-10.70%
CSCO,cisco,"rt @dailycaller: .@richardgrenell rips @speakerpelosi: 

“their rules allow them to go to san francisco, get their hair done, and then they…",9/14/20,12:40,1305490000000000000,40.22000122,40.00104141,-0.54%
CSCO,cisco,"rt @markbednar: .@gopleader: look at what san francisco is known for today:

• sky-high taxes
• sanctuary city
• sidewalks people do not ev…",8/17/20,9:30,1294730000000000000,42.54999924,41.70532608,-1.99%
CSCO,cisco,i am proud to announce the san francisco bay area will receive over $700m in federal funds to support continued operations and support workers at @flysfo intl airport and for transit on @sfmta_muni &amp; @sfbart. this money will aid in economic recovery!,5/19/20,9:30,1262780000000000000,44.83000183,43.85681152,-2.17%
CSCO,cisco,"rt @alexdatig: tammy bruce: san francisco liberals don't push for homeless shelters, turning to big government
https://t.co/v5uesy7cay http…",5/12/20,11:12,1260170000000000000,43.93999863,42.49028397,-3.30%
CSCO,cisco,"""rt @tuckercarlson: san francisco's left-wing government has turned the city into an """"american dystopia"""" - our shocking &amp, exclusive 5-part s...""",1/7/20,9:30,1214340000000000000,47.72000122,46.24968338,-3.08%
CSCO,cisco,"the homeless situation in los angeles, san francisco, and many other democrat party run cities throughout the nation is a state and local problem, not a federal problem....",1/6/20,9:30,1214330000000000000,47.13999939,46.55158615,-1.25%
CSCO,cisco,"the impeachment witch hunt should be over with the statement made last night by the president and foreign minister of ukraine. nervous nancy pelosi, who should be home cleaning up the dangerous &amp, disgusting slum she is making of her district in san francisco, where even the......",11/15/19,13:48,1195340000000000000,45.06999969,43.5919075,-3.28%
CSCO,cisco,the home of nancy pelosi. i can’t believe her voters can be happy with the job she and the do nothing democrats are doing! san francisco has really gone down hill. so sad! https://t.co/z0tms6gkdy,11/1/19,9:30,1190070000000000000,46.84999847,45.46744919,-2.95%
CSCO,cisco,"i can’t believe that nancy pelosi’s district in san francisco is in such horrible shape that the city itself is in violation of many sanitary &amp, environmental orders, causing it to owe the federal government billions of dollars - and all she works on is impeachment.....",10/28/19,9:30,1188050000000000000,47.15000153,45.60279465,-3.28%
CSCO,cisco,rt @mariabartiromo: 5g networks could be active in 2 to 3 years: cisco ceo https://t.co/9lqf2uwwwo @morningsmaria @foxbusiness,10/14/19,9:30,1183800000000000000,46.54999924,44.52000427,-4.36%
CSCO,cisco,"rt @johncornyn: san francisco made a choice to tolerate vagrancy and encourage drug use. it made the problems worse, writes @hmdatmi https:...",10/7/19,9:30,1180830000000000000,47.47000122,46.18286133,-2.71%
CSCO,cisco,"speaking of failing badly, has anyone seen what is happening to nancy pelosi’s district in san francisco. it is not even recognizeable lately. something must be done before it is too late. the dems should stop wasting time on the witch hunt hoax and start focusing on our country!",7/29/19,9:30,1155440000000000000,56.68999863,54.62479401,-3.64%
CSCO,cisco,"congratulations to nick bosa on being picked number two in the nfl draft. you will be a great player for years to come, maybe one of the best. big talent! san francisco will embrace you but most importantly, always stay true to yourself. make america great again!",4/29/19,9:30,1122110000000000000,55.66999817,53.51943207,-3.86%
CSCO,cisco,california now wants to scale back their already failed “fast train” project by substantially shortening the distance so that it no longer goes from l.a. to san francisco. a different deal and record cost overruns. send the federal government back the billions of dollars wasted!,2/20/19,14:13,1098220000000000000,49.70000076,47.02401352,-5.38%
CSCO,cisco,"nancy pelosi has behaved so irrationally &amp, has gone so far to the left that she has now officially become a radical democrat. she is so petrified of the “lefties” in her party that she has lost control...and by the way, clean up the streets in san francisco, they are disgusting!",1/21/19,9:30,1086980000000000000,44.88000107,42.42867661,-5.46%
CSCO,cisco,such a total miscarriage of justice in san francisco! https://t.co/msikbckf3t,12/4/17,9:30,937297000000000000,37.81000137,34.41870499,-8.97%
CVS,cvs,"rt @whitehouse: just announced: we have finalized a partnership with @cvshealth and @walgreens to deliver the coronavirus vaccine, when app…",10/16/20,9:30,1317180000000000000,59.36999893,59.08865356,-0.47%
CVS,cvs,https://t.co/shcvsyzmuy https://t.co/ispkwwf96k,4/28/20,9:30,1255230000000000000,65,62.22198868,-4.27%
CVS,cvs,rt @cvshealth: .@cvspharmacy waiving charges for home delivery of prescription medications due to the covid-19 pandemic. learn more: https:…,3/23/20,9:30,1241570000000000000,53.86000061,51.80189133,-3.82%
CVS,cvs,“president donald j. trump approves florida emergency declaration” https://t.co/tntdcvs41w,10/9/18,9:30,1049740000000000000,79.76000214,73.98422241,-7.24%
WBA,walgreens,"rt @whitehouse: just announced: we have finalized a partnership with @cvshealth and @walgreens to deliver the coronavirus vaccine, when app…",10/16/20,9:30,1317180000000000000,37.47999954,36.97065735,-1.36%
ZION,zion,"rt @standamericanow: this week, iran’s parliament passed a new anti-zionism law that doubles down on its support for palestinian terrorist…",5/25/20,9:30,1264390000000000000,31.55999947,32.33347702,2.45%
DIS,disney,"tremendous investment by companies from all over the world being made in america. there has never been anything like it. now disney, j.p. morgan chase and many others. massive regulation reduction and tax cuts are making us a powerhouse again. long way to go! jobs, jobs, jobs!",1/24/18,11:58,956134000000000000,110.9599991,107.461792,-3.15%
ULTA,ulta,"wow, i finally agree with failed political consultant steve schmidt, who called wacko john bolton “a despicable man who failed in his duty to protect america.” also stated that he should never be allowed to serve in government again. so true! plain and simple, john bolton,....",6/22/20,9:30,1274350000000000000,214,205.4900055,-3.98%
ULTA,ulta,"so interesting to see all of these people i beat so badly, pundits &amp; consultants that never had a chance, telling me how to run for office. many are republicans who should love our 280 new judges, rebuilt military, 2a, great v.a. low taxes, etc. just don’t like that i beat them!",5/12/20,11:45,1260170000000000000,228.6499939,211.8999939,-7.33%
ULTA,ulta,"why is it that all of the political pundits &amp; consultants that i beat so easily &amp; badly, people that charged their clients far more than their services were worth, have become so totally “unhinged” when it come to your favorite president, me. these people are stone cold crazy!",5/11/20,9:30,1259190000000000000,227.4700012,230.3600006,1.27%
ULTA,ulta,"on the recommendation of the white house coronavirus task force, and upon consultation with the governor’s of new york, new jersey and connecticut, i have asked the @cdcgov to issue a strong travel advisory, to be administered by the governors, in consultation with the....",3/30/20,9:30,1244060000000000000,179.5099945,179.7100067,0.11%
ULTA,ulta,"the biggest loser tonight, by far, is mini mike bloomberg. his “political” consultants took him for a ride. $700 million washed down the drain, and he got nothing for it but the nickname mini mike, and the complete destruction of his reputation. way to go mike!",3/4/20,9:30,1235040000000000000,260.3200073,268.8399963,3.27%
ULTA,ulta,"the only people in favor of mini mike continuing with his hapless campaign are me and his political consultants, who are getting richer and richer by the day!",3/2/20,9:30,1234520000000000000,256.3500061,260.9899902,1.81%
ULTA,ulta,"“ever since (mini mike) bloomberg’s bad debate performances, his support has dropped.” @abcnews  dropped a lot. only his highly paid consultants, who are laughing all the way to the bank, still support him...and by the way, he did not poll well as mayor in handling crisis!",3/2/20,12:42,1234460000000000000,256.3500061,260.9899902,1.81%
ULTA,ulta,"mini mike bloomberg’s consultants and so-called “advisors”(how did that advice work out? don’t ask!), are on the “gravy train” and all making a fortune for themselves pushing mini hard, when they knew he never had what it takes. don’t pay them anymore mike, they led you down....",3/2/20,9:30,1234110000000000000,256.3500061,260.9899902,1.81%
ULTA,ulta,"after consultation with our great military leaders, designers, and others, i am pleased to present the new logo for the united states space force, the sixth branch of our magnificent military! https://t.co/tc8pt4yhft",1/24/20,9:30,1220820000000000000,272.2600098,272.980011,0.26%
ULTA,ulta,rt @jim_jordan: .@repadamschiff is now scheduling 2 witnesses a day and plans to conduct those depositions simultaneously. how can members...,10/21/19,9:30,1185580000000000000,240.5700073,235.3000031,-2.19%
ULTA,ulta,"rt @whitehouse: president @realdonaldtrump has authorized a new executive order giving @ustreasury, in consultation with himself and @secpo...",10/11/19,9:30,1182800000000000000,245.4100037,248.4600067,1.24%
ULTA,ulta,"we are simultaneously fighting the fake news media and their partner, the democrat party. always tough to beat the “press,” but people are beginning to see how totally corrupt they are, and it makes our job a whole lot easier!",10/4/19,9:30,1179930000000000000,257.7099915,250.6000061,-2.76%
ULTA,ulta,"....but they really want a do-over! you can’t investigate and legislate simultaneously - it just doesn’t work that way. you can’t go down two tracks at the same time. let chuck, nancy, jerry, adam and all of the rest finish playing their games....",5/22/19,9:30,1131240000000000000,351.7999878,349.0899963,-0.77%
ULTA,ulta,"today, it was my honor to welcome president nursultan nazarbayev of kazakhstan to the @whitehouse! https://t.co/teryfzviax",1/16/18,9:30,953361000000000000,238.2899933,237.1199951,-0.49%
ULTA,ulta,"after strict consultation with general kelly, the cia and other agencies, i will be releasing all #jfkfiles other than the names and...",10/30/17,9:30,924383000000000000,197.8600006,201.6900024,1.94%
ULTA,ulta,"after consultation with my generals and military experts, please be advised that the united states government will not accept or allow......",7/26/17,12:55,890194000000000000,245.7899933,247.2400055,0.59%
FOX,fox news,rt @tvnewshq: fox news’ @jessebwatters: “something very mysterious is happening here in america. there’s a campaign to program you — you’re…,9/7/20,9:30,1303110000000000000,27.59000015,27.84000015,0.91%
FOX,fox news,rt @tvnewshq: mainstream media “exposed for trying to have it both ways” — fox news guest @gayletrotter on the media firestorm over preside…,9/7/20,9:30,1303110000000000000,27.59000015,27.84000015,0.91%
FOX,fox news,rt @tvnewshq: watch: fox news’ @geraldorivera slams the atlantic and dems for “conjuring up” a “hit job” against president @realdonaldtrump…,9/7/20,9:30,1303100000000000000,27.59000015,27.84000015,0.91%
FOX,fox news,rt @trumpwarroom: fox news' john roberts says two people he spoke with refuted the false atlantic magazine story. https://t.co/2cvgxldvl6 h…,9/7/20,9:30,1302100000000000000,27.59000015,27.84000015,0.91%
FOX,fox news,jennifer griffin of fox news did not confirm ‘most salacious‘ part of atlantic story https://t.co/rupbswhhac via @breitbartnews  all refuted by many witnesses. jennifer griffin should be fired for this kind of reporting. never even called us for comment. @foxnews is gone!,9/7/20,9:30,1302080000000000000,27.59000015,27.84000015,0.91%
FOX,fox news,"rt @dni_ratcliffe: china's anti-trump election meddling raises new alarm, as dni calls country biggest threat | fox news https://t.co/sjtff…",9/1/20,9:30,1300640000000000000,27.36000061,27.48999977,0.48%
FOX,fox news,"rt @erictrump: durham probe: ex-fbi lawyer to plead guilty in first criminal case arising from review, sources say | fox news https://t.co/…",8/17/20,9:30,1295170000000000000,25.93000031,25.49729156,-1.67%
FOX,fox news,rt @tvnewshq: fox news’ @jessebwatters on the “trump turnaround: you can feel the momentum shift in the presidential race. it showed up in…,8/3/20,9:30,1289780000000000000,25.87000084,26.03282356,0.63%
FOX,fox news,rt @tvnewshq: watch: fox news’ @dbongino on the “chaos candidate” joe biden https://t.co/ltghrnsdeq,8/3/20,9:30,1289780000000000000,25.87000084,26.03282356,0.63%
FOX,fox news,"rt @tvnewshq: fox news’ @greggutfeld knocks media for playing down coverage of violence: “as we near the 60th day of rioting in portland, w…",7/27/20,9:30,1287520000000000000,26.37999916,25.47745705,-3.42%
FOX,fox news,rt @tvnewshq: fox news’ @greggjarrett on president trump’s commutation of roger stone sentence: “a courageous move.. it was an unjust sente…,7/13/20,9:30,1282020000000000000,25.37999916,24.84275055,-2.12%
FOX,fox news,rt @tvnewshq: watch: fox news’ @jessebwatters compares joe biden to an erratic driver: “just along for the ride: no sense of direction... w…,7/13/20,9:30,1281760000000000000,25.37999916,24.84275055,-2.12%
FOX,fox news,"rt @lrihendry: trish regan fired from fox news for telling the truth

diamond &amp; silk fired from fox news for telling the truth

how many mo…",7/1/20,9:30,1278160000000000000,26.79999924,26.69232368,-0.40%
FOX,fox news,"rt @gopchairwoman: the enthusiasm is undeniable.

@realdonaldtrump’s town hall on fox news drew over 5 million viewers, beating msnbc and c…",6/29/20,9:30,1276750000000000000,25.98999977,26.56835747,2.23%
FOX,fox news,“trump rally gives fox news largest saturday night audience in its history” https://t.co/xzastbbrip,6/22/20,9:30,1275140000000000000,27.54999924,27.37165642,-0.65%
FOX,fox news,"rt @greggjarrett: if you missed the show, “witch hunt: the flynn vindication,” it repeats tonight at 11 pm, eastern, on the fox news channe…",5/27/20,9:30,1265490000000000000,28.98999977,29.05759048,0.23%
FOX,fox news,"rt @greggjarrett: don't miss ""witch hunt: the flynn vindication"" this sunday at 8 pm on the fox news channel https://t.co/cx7ysyo3bn",5/27/20,9:30,1265490000000000000,28.98999977,29.05759048,0.23%
FOX,fox news,"rt @hoarsewisperer: fox news on hydroxychloroquine in the last two days:

neil cavuto: it’ll kill you!!!

laura ingraham: take it! take it!…",5/19/20,9:30,1262560000000000000,26.71999931,26.7171154,-0.01%
FOX,fox news,"rt @alexsalvinews: fox news’ brit hume calls the media’s coverage of alleged collusion with the trump campaign and russia the ""worst journa…",5/13/20,13:30,1260560000000000000,24.71999931,23.86094284,-3.48%
FOX,fox news,rt @clewandowski_: fox news poll: trump job approval hits new high as voters rally during crisis. eighty-nine percent of republicans approv…,4/13/20,9:30,1249500000000000000,25.45999908,25.18985558,-1.06%
FOX,fox news,"...on monday, nearly 12.2 million people watched mr. trump’s briefing on cnn, fox news and msnbc, according to nielsen — ‘monday night football’ numbers. millions more are watching on abc, cbs, nbc and online streaming sites, and the audience is expanding. on monday, fox news...",3/30/20,9:30,1244320000000000000,22.11000061,23.57334328,6.62%
FOX,fox news,"rt @compoundboss: watching trump’s town hall on fox news.
after seeing so much of the democrat clowns stumbling, bumbling, evading and pand…",3/6/20,9:30,1235800000000000000,27.70999908,28.28404427,2.07%
FOX,fox news,"rt @sethweathers: trump is killing it on the fox news town hall while taking questions from the crowd

we’ll probably never see another pre…",3/6/20,9:30,1235800000000000000,27.70999908,28.28404427,2.07%
FOX,fox news,rt @realdonaldtrump: tonight’s fox news town hall with @marthamaccallum and @bretbaier will rebroadcast at 11:00 p.m. eastern on @foxnews.…,3/6/20,9:30,1235780000000000000,27.70999908,28.28404427,2.07%
FOX,fox news,rt @realdonaldtrump: tonight’s fox news town hall with @marthamaccallum and @bretbaier will rebroadcast at 11:00 p.m. eastern on @foxnews.…,3/6/20,9:30,1235770000000000000,27.70999908,28.28404427,2.07%
FOX,fox news,tonight’s fox news town hall with @marthamaccallum and @bretbaier will rebroadcast at 11:00 p.m. eastern on @foxnews. enjoy!,3/6/20,9:30,1235750000000000000,27.70999908,28.28404427,2.07%
FOX,fox news,"rt @johnnydollar01: fox news dominates basic cable for 44 consecutive months, crushes cable news 218 straight months
fnc finishes month as…",2/25/20,9:30,1232430000000000000,34.40999985,32.32282639,-6.07%
FOX,fox news,rt @alexsalvinews: fox news confirms 7 hours after @oann. https://t.co/nynef34dvu https://t.co/xz2isdb9t0,12/9/19,9:30,1203150000000000000,34.66999817,34.25254822,-1.20%
FOX,fox news,"rt @marklevinshow: here's a preview of tonight's life, liberty and levin on fox news at 8pm eastern. https://t.co/lhr6uh8pxt",11/25/19,9:30,1198690000000000000,34.88000107,34.3116188,-1.63%
FOX,fox news,"rt @mediaite: fox news’ jesse watters: impeachment ‘boring’ so far, ‘not a sexy scandal,’ americans don’t care about ukrainehttps://t.co/4...",11/11/19,9:30,1193130000000000000,34.24000168,33.69135284,-1.60%
FOX,fox news,"rt @clewandowski_: media ignoring bidens' ukraine dealings to protect ex-vp, corey lewandowski alleges | fox news https://t.co/u4ajbjoa2g",10/21/19,9:30,1185710000000000000,31.70999908,31.59425926,-0.36%
FOX,fox news,....of the correction which they knew about full well! “fox news pollster braun research misrepresented impeachment poll: analysis” @nypost,10/14/19,9:30,1183820000000000000,31.05999947,30.53094101,-1.70%
FOX,fox news,rt @devinnunes: did mueller lie to congress about meeting with trump before he took the special counsel job? | fox news ⁦@greggjarrett⁩  ht...,10/14/19,9:30,1183240000000000000,31.05999947,30.53094101,-1.70%
FOX,fox news,"rt @trumpstudents: fox news’ @greggjarrett exposes joe biden’s *obvious* corruption &amp, why congressional democrats’ push for impeachment is...",10/7/19,9:30,1180830000000000000,30.51000023,30.01897621,-1.61%
FOX,fox news,rt @jh690208: love you mark levin for calling ed henry out on fox news. ed henry has turned into fake news ship him to cnn. get ed henry of...,9/30/19,9:30,1178310000000000000,31.68000031,31.05275536,-1.98%
FOX,fox news,"rt @ep2one: mark levin took ed henry, fox news, to school and exposed henry's fake reporting and his  misrepresentation of  contents of doc...",9/30/19,9:30,1178310000000000000,31.68000031,31.05275536,-1.98%
FOX,fox news,"rt @tvnewshq: tv ratings: thursday august 22nd, fox news had a commanding lead over msnbc and cnn in total viewers, with the most-watched h...",8/26/19,9:30,1165070000000000000,31.67000008,31.00120544,-2.11%
FOX,fox news,".@seanhannity is having a deep state show tonight on fox news at 9:00 pm (e), exposing the tremendous abuse of power that has been uncovered. tremendous guests, a must see – enjoy!",5/31/19,9:30,1134520000000000000,34.54999924,33.93414688,-1.78%
FOX,fox news,rt @tpusa: speaker announcement!fox news contributor @lisamariebooth has just been added to our amazing line-up of speakers for #ywls2019...,5/24/19,9:30,1131760000000000000,36.50999832,35.63525391,-2.40%
FOX,fox news,rt @dailycaller: every cnn presidential town hall finished behind msnbc and fox news in ratings https://t.co/mudzglt4u7,4/12/19,9:30,1116500000000000000,36.47000122,35.89532089,-1.58%
FOX,fox news,"rt @calebjhull: “i complained plenty about fox news, but i never threatened to shut them down.”it’s probably a good time to remind you th...",9/10/18,9:30,1038230000000000000,38.59999847,38.08110046,-1.34%
